label,paddle_y,0,ball_x,ball_y,ball_dx,ball_dy,x_prev,y_prev
up,279.30000000000007,0,80.68759999999988,316.8381680000002,213.49199999999956,-107.9459999999998,70.0229999999999,322.2054680000002
stop,269.0040000000001,0,91.79999999999986,311.23579200000023,213.90799999999956,-108.3619999999998,80.68759999999988,316.8381680000002
down,269.0040000000001,0,529.2838240000003,55.221969999999935,-236.29199999999932,130.74599999999978,540.1278640000003,49.216117999999945
stop,328.60200000000003,0,457.91854400000057,94.93891999999985,-238.6999999999993,133.15399999999977,470.0610320000005,88.15846999999987
down,328.60200000000003,0,410.33816000000076,121.5949699999998,-240.2919999999993,134.74599999999975,422.0836560000007,115.00201999999982
stop,358.302,0,374.2644240000008,141.89686999999975,-241.49199999999928,135.94599999999974,385.8283920000008,135.38067799999976
up,358.302,0,338.01068800000087,162.37876999999972,-242.69199999999927,137.14599999999973,350.1152880000008,155.53146999999973
stop,318.70200000000006,0,289.3923520000009,189.96796999999967,-244.29199999999926,138.74599999999973,301.5769520000009,183.0406699999997
up,318.70200000000006,0,595.8078560000001,198.70814000000055,-272.7239999999991,-167.17799999999946,610.4999600000001,207.70076000000054
up,200.69400000000007,0,432.08092800000065,97.88662800000093,-277.491999999999,-171.94599999999943,445.0965440000006,105.94158200000089
up,180.69600000000008,0,404.0542400000008,80.52008600000097,-278.299999999999,-172.75399999999942,418.2163280000007,89.29932800000095
up,171.1920000000001,0,390.7050560000008,72.237110000001,-278.683999999999,-173.1379999999994,404.0542400000008,80.52008600000097
up,150.4020000000001,0,361.44333600000084,54.05772000000105,-279.523999999999,-173.9779999999994,376.7808560000008,63.59021000000102
up,130.6020000000001,0,333.4910800000009,36.66006400000111,-280.32399999999893,-174.77799999999942,348.31454400000086,45.88959000000108
up,121.09800000000008,0,320.04474400000095,28.279936000001133,-280.70799999999895,-175.1619999999994,333.4910800000009,36.66006400000111
up,100.90200000000007,0,291.412672000001,17,-281.523999999999,175.97799999999938,306.57997600000095,19.881376000001158
stop,91.79400000000007,0,278.47103200000106,25.103451999999972,-281.891999999999,176.34599999999938,291.412672000001,17
down,91.79400000000007,0,221.16465600000123,61.06652599999984,-283.51599999999894,177.96999999999937,236.15729600000117,51.645351999999875
stop,160.89600000000007,0,121.86980000000158,123.66525999999959,-286.3079999999989,180.76199999999935,136.1552000000015,114.63715999999962
down,160.89600000000007,0,500.46520800000064,303.62379700000054,-309.09999999999866,-103.37299999999962,515.8902080000006,308.7624470000005
stop,220.49400000000009,0,407.1845280000011,272.26694400000065,-311.5079999999986,-105.78099999999964,423.040224000001,277.6305630000006
up,220.49400000000009,0,298.1203200000016,235.00145900000075,-314.2999999999986,-108.57299999999964,313.4922080000015,240.29272400000073
stop,150.9960000000001,0,187.44907200000208,196.5403880000009,-317.1079999999985,-111.38099999999964,203.590368000002,202.18960700000088
up,150.9960000000001,0,92.39540000000251,162.999089000001,-319.49999999999847,-113.77299999999966,108.34040000000243,168.657739000001
stop,101.29800000000006,0,17,134.29091800000103,321.5079999999985,-57.89049999999983,28.095152000002816,140.04996800000103
down,101.29800000000006,0,77.168336,442.32386598208683,161.12400000000002,161.12400000000002,69.122136,434.27766598208683
down,210.3960000000001,0,167.162064,397.74882399999996,165.53200000000004,-165.53200000000004,158.895464,405.99542399999996
stop,219.7020000000001,0,174.95090399999998,389.9776559999999,165.90800000000004,-165.90800000000004,167.162064,397.74882399999996
up,219.7020000000001,0,250.75853599999994,314.35167199999984,169.52400000000006,-169.52400000000006,242.29233599999995,322.79787199999987
up,100.90200000000006,0,353.91293599999995,211.4373039999997,174.32400000000007,-174.32400000000007,345.206736,220.1235039999997
up,81.30000000000005,0,371.2102159999999,194.1792639999997,175.11600000000004,-175.11600000000004,362.2897039999999,203.07896799999972
stop,71.20200000000006,0,380.1515359999999,185.2587519999997,175.52400000000003,-175.52400000000003,371.2102159999999,194.1792639999997
down,71.20200000000006,0,149.16659999999996,382.03011200000003,164.65999999999997,-164.65999999999997,140.77934399999998,390.39656
stop,91.20000000000006,0,165.83806399999995,365.399456,165.46799999999996,-165.46799999999996,157.40959999999995,373.807112
up,91.20000000000006,0,267.06970399999983,264.41073600000004,170.29199999999992,-170.29199999999992,258.56510399999985,272.89533600000004
stop,62.094000000000065,0,292.1890639999998,239.34906400000006,171.4679999999999,-171.4679999999999,283.4545999999998,248.06272000000004
down,62.094000000000065,0,566.504072,174.1276159999998,-188.68399999999977,188.68399999999977,575.720776,164.8917039999998
down,180.8940000000001,0,452.09453600000023,288.77801599999964,-193.48399999999975,193.48399999999975,462.3154800000002,278.53459999999967
down,190.99200000000008,0,442.23725600000023,298.65610399999963,-193.89199999999974,193.89199999999974,452.09453600000023,288.77801599999964
down,210.9900000000001,0,422.6543600000002,318.2799999999996,-194.69999999999973,194.69999999999973,433.13316800000024,307.77786399999957
down,229.8000000000001,0,404.1578640000002,336.8125999999995,-195.45999999999972,195.45999999999972,413.3179760000002,327.63481599999955
down,239.89800000000008,0,394.1998080000002,346.7914639999995,-195.8679999999997,195.8679999999997,404.1578640000002,336.8125999999995
down,259.6980000000001,0,374.6130240000002,366.4182639999995,-196.6679999999997,196.6679999999997,384.6118800000002,356.39859999999953
down,279.30000000000007,0,355.14289600000023,385.92759999999953,-197.4599999999997,197.4599999999997,364.98589600000025,376.06459999999953
down,289.9920000000001,0,344.49172000000027,396.6021039999995,-197.89199999999968,197.89199999999968,355.14289600000023,385.92759999999953
down,309.1980000000001,0,325.2962960000003,415.8352639999994,-198.66799999999967,198.66799999999967,335.3971520000003,405.7135999999995
down,328.9980000000001,0,305.42951200000033,435.74206399999946,-199.46799999999965,199.46799999999965,315.1746320000003,425.9777359999994
down,338.7000000000001,0,295.66518400000035,445.5255999999995,-199.85999999999964,199.85999999999964,305.42951200000033,435.74206399999946
stop,358.8960000000001,0,275.2794800000003,463,-200.67599999999965,-200.67599999999965,285.68218400000035,455.52859999999947
up,358.8960000000001,0,265.45596000000035,453.17648,-201.06799999999964,-201.06799999999964,275.2794800000003,463
up,249.2040000000001,0,153.06009600000053,340.78061600000024,-205.4999999999996,-205.4999999999996,163.91788800000052,351.6384080000002
up,229.40400000000008,0,132.51035200000058,320.23087200000026,-206.29999999999959,-206.29999999999959,143.61556000000056,331.33608000000027
up,210.00000000000009,0,112.29296800000061,300.0134880000003,-207.08399999999958,-207.08399999999958,122.61716800000059,310.33768800000024
up,199.9020000000001,0,101.74208800000063,289.4626080000003,-207.49199999999956,-207.49199999999956,112.29296800000061,300.0134880000003
up,180.4980000000001,0,81.40793600000067,269.12845600000026,-208.27599999999956,-208.27599999999956,91.99880000000066,279.71932000000027
stop,170.5980000000001,0,71.0041360000007,258.72465600000027,-208.67599999999956,-208.67599999999956,81.40793600000067,269.12845600000026
down,170.5980000000001,0,517.0106240000001,426.8480780000001,-236.6999999999993,-120.15799999999967,529.7574320000001,433.3016180000001
down,288.60600000000005,0,374.7540640000005,354.0505500000002,-241.4679999999993,-124.92599999999969,386.5571840000004,360.1431120000002
stop,298.90200000000004,0,362.2085440000005,347.5652140000002,-241.8839999999993,-125.34199999999969,374.7540640000005,354.0505500000002
up,298.90200000000004,0,290.1340560000006,310.1037000000003,-244.25999999999928,-127.71799999999969,302.07398400000056,316.33307000000025
up,179.30999999999997,0,141.38551200000106,231.74652400000042,-249.09199999999925,-132.54999999999967,154.553680000001,238.7379660000004
stop,179.30999999999997,0,141.38551200000106,231.74652400000042,-249.09199999999925,-132.54999999999967,154.553680000001,238.7379660000004
up,179.30999999999997,0,79.71360000000126,198.8604860000005,-251.06799999999924,-134.52599999999967,92.48685600000123,205.69010000000048
stop,70.21199999999996,0,93.28279999999974,144.22372400000063,255.4759999999992,-70.66699999999983,80.51899999999978,147.72707400000064
down,70.21199999999996,0,486.26640000000043,113.19063699999978,-275.86799999999903,134.58849999999967,499.7551200000004,106.6054044999998
down,189.408,0,318.98639200000093,195.66252999999958,-280.6839999999989,139.40449999999967,333.5495120000009,188.4243119999996
down,208.81199999999998,0,291.4793600000011,209.36258699999954,-281.4679999999989,140.18849999999966,305.242480000001,202.50295449999956
down,218.712,0,277.4159600000012,216.38201199999952,-281.86799999999886,140.58849999999967,291.4793600000011,209.36258699999954
down,238.908,0,248.66544000000133,230.7636549999995,-282.68399999999883,141.40449999999967,263.33256000000125,223.4214369999995
down,258.31199999999995,0,220.96242400000142,244.65971199999944,-283.4679999999988,142.18849999999966,235.10582400000138,237.56028699999948
down,268.21199999999993,0,206.79902400000148,251.77913699999942,-283.8679999999988,142.58849999999967,220.96242400000142,244.65971199999944
down,288.6059999999999,0,177.5606560000016,266.50818849999933,-284.69199999999876,143.41249999999968,192.61562400000153,258.9185619999994
stop,297.91199999999986,0,164.18896800000164,273.2574119999993,-285.06799999999873,143.7884999999997,177.5606560000016,266.50818849999933
down,297.91199999999986,0,19.702152000002314,346.74287999999905,-289.0999999999986,147.8204999999997,34.70290400000224,339.0670299999991
stop,386.21999999999986,0,132.84824799999944,383.9737914999988,292.6679999999986,77.28624999999984,118.22484799999951,380.1194789999988
