label,paddle_y,0,ball_x,ball_y,ball_dx,ball_dy,x_prev,y_prev
up,171.58800000000014,0,182.3849919999995,204.33136799999988,-179.0679999999998,-179.0679999999998,191.4862479999995,213.4326239999999
up,150.79800000000014,0,163.5830479999995,185.5294239999999,-179.90799999999982,-179.90799999999982,173.6202639999995,195.5666399999999
up,141.69000000000014,0,155.3157439999995,177.2621199999999,-180.2759999999998,-180.2759999999998,163.5830479999995,185.5294239999999
up,121.89000000000016,0,137.28820799999954,159.23458399999993,-181.0759999999998,-181.0759999999998,146.67171199999953,168.61808799999991
up,102.09000000000016,0,119.18062399999955,141.12699999999995,-181.87599999999978,-181.87599999999978,128.06373599999955,150.01011199999994
up,91.99200000000016,0,109.91535199999956,131.86172799999997,-182.28399999999976,-182.28399999999976,119.18062399999955,141.12699999999995
up,72.58800000000016,0,92.05151999999957,113.99789599999998,-183.06799999999976,-183.06799999999976,100.99303999999957,122.93941599999998
up,51.996000000000166,0,73.01246399999958,94.95884,-183.89999999999975,-183.89999999999975,82.36015199999957,104.30652799999999
up,32.79000000000016,0,55.17426399999961,77.12064000000002,-184.67599999999973,-184.67599999999973,64.5615279999996,86.50790400000001
stop,23.286000000000165,0,46.31903199999962,68.26540800000004,-185.05999999999972,-185.05999999999972,55.17426399999961,77.12064000000002
down,23.286000000000165,0,83.20838399999988,64.68746399999993,189.4999999999997,189.4999999999997,73.74338399999989,55.222463999999945
stop,280.48800000000017,0,336.1184879999995,317.5975679999995,199.89199999999965,199.89199999999965,326.1338879999995,307.6129679999995
down,280.48800000000017,0,396.4460879999994,377.9251679999994,202.29199999999963,202.29199999999963,386.5433839999994,368.0224639999994
stop,369.58800000000014,0,488.28748799999914,463,205.8919999999996,-205.8919999999996,478.0028879999992,459.4819679999992
up,369.58800000000014,0,559.222184,264.1729520000004,-213.49199999999956,-213.49199999999956,569.442152,274.3929200000004
up,250.59000000000012,0,429.70991200000003,134.6606800000007,-218.2999999999995,-218.2999999999995,440.594912,145.5456800000007
up,241.08600000000013,0,419.24072800000005,124.19149600000071,-218.6839999999995,-218.6839999999995,429.70991200000003,134.6606800000007
up,221.28600000000012,0,397.3723440000001,102.32311200000075,-219.48399999999947,-219.48399999999947,408.5348160000001,113.48558400000073
stop,221.28600000000012,0,397.3723440000001,102.32311200000075,-219.48399999999947,-219.48399999999947,408.5348160000001,113.48558400000073
down,221.28600000000012,0,352.73477600000024,57.68554400000086,-221.10799999999946,-221.10799999999946,364.4197920000002,69.37056000000084
stop,270.1920000000001,0,297.9749920000003,28.366879999999973,-223.08399999999943,223.08399999999943,309.3210640000003,17
up,270.1920000000001,0,263.58853600000043,62.81667999999989,-224.3159999999994,224.3159999999994,275.6666080000004,50.71527999999992
stop,220.8900000000001,0,207.5854880000006,118.91936799999974,-226.3079999999994,226.3079999999994,218.64576800000057,107.83987999999977
down,220.8900000000001,0,174.5162320000007,152.04559999999964,-227.4759999999994,227.4759999999994,185.18109600000068,141.36306399999967
stop,300.88200000000006,0,82.12674400000093,244.59876799999938,-230.7079999999994,230.7079999999994,94.3205600000009,232.38247999999942
down,300.88200000000006,0,218.7310879999995,414.54601600000007,239.90799999999936,-239.90799999999936,206.50618399999954,426.75011200000006
stop,369.588,0,302.46079999999927,330.9540080000002,242.68399999999934,-242.68399999999934,290.3365999999993,343.0582080000002
up,369.588,0,339.1972879999991,294.2783920000003,243.8919999999993,-243.8919999999993,326.76919999999916,306.68567200000024
up,260.886,0,474.29959999999863,159.3957360000007,248.2839999999993,-248.2839999999993,461.8953999999987,171.77993600000067
up,240.49200000000002,0,499.9152879999985,133.82248800000076,249.1079999999993,-249.1079999999993,486.9724879999986,146.74365600000073
up,220.692,0,524.8660879999984,108.91183200000083,249.9079999999993,-249.9079999999993,511.6321999999984,122.1232480000008
up,210.39600000000002,0,537.8721199999983,95.92743200000086,250.3239999999993,-250.3239999999993,524.8660879999984,108.91183200000083
stop,121.69200000000001,0,5,160.5443437937241,157.5,157.5,650.820087999998,17
down,121.69200000000001,0,124.88453599999998,280.4288797937239,163.47599999999994,163.47599999999994,117.20999999999998,272.75434379372393
down,230.79000000000005,0,216.17421599999992,371.7185597937237,167.8839999999999,167.8839999999999,207.79001599999992,363.33435979372376
down,250.19400000000005,0,232.6652639999999,388.20960779372376,168.6679999999999,168.6679999999999,224.4101359999999,379.95447979372375
down,270.78600000000006,0,250.2499999999999,405.7943437937237,169.4999999999999,169.4999999999999,241.4468159999999,396.99115979372374
down,281.08200000000005,0,259.0748159999998,414.6191597937237,169.91599999999988,169.91599999999988,250.2499999999999,405.7943437937237
down,300.88200000000006,0,276.1064159999998,431.6507597937237,170.71599999999987,170.71599999999987,266.8994159999998,422.4437597937237
down,320.4840000000001,0,293.0465039999998,448.5908477937237,171.50799999999987,171.50799999999987,283.7967359999998,439.3410797937237
down,329.5920000000001,0,300.9443359999998,456.4886797937237,171.87599999999986,171.87599999999986,293.0465039999998,448.5908477937237
down,349.3920000000001,0,318.1719359999998,454.56768800000003,172.67599999999985,-172.67599999999985,309.7204159999998,463
stop,360.2820000000001,0,327.6812159999998,445.082608,173.11599999999984,-173.11599999999984,318.1719359999998,454.56768800000003
up,360.2820000000001,0,450.8224159999996,322.22243199999997,178.71599999999984,-178.71599999999984,441.0051359999996,332.015512
stop,212.37600000000003,0,586.5553039999994,186.78777600000006,184.69199999999975,-184.69199999999975,577.1464159999995,196.17585600000007
up,212.37600000000003,0,538.3497360000001,107.12816600000015,-189.89999999999972,-96.75399999999989,547.4372880000001,111.74471000000015
stop,133.17600000000002,0,461.91023200000035,67.94706200000019,-193.0999999999997,-99.9539999999999,472.1108240000003,73.21091600000018
down,133.17600000000002,0,123.172880000001,141.8612839999999,-206.68399999999954,113.53799999999993,133.06606400000098,136.4206759999999
stop,183.072,0,70.93624000000113,170.72687599999986,-208.69999999999953,115.55399999999993,81.7561920000011,164.72888399999985
up,183.072,0,198.6781119999995,308.6544839999998,217.88399999999945,124.73799999999994,187.79391199999952,302.4275839999998
stop,152.976,0,231.8888959999994,327.7070759999998,219.09999999999943,125.95399999999995,220.72519999999943,321.2938259999998
down,152.976,0,454.5347119999986,457.39318399999956,227.08399999999938,133.93799999999993,443.19051199999865,450.7062839999996
stop,261.8760000000001,0,580.640911999998,395.1646140000001,231.4839999999993,-138.33799999999985,569.3077999999981,401.91436400000003
down,261.8760000000001,0,604.061599999998,381.1924800000001,232.2919999999993,-139.14599999999984,592.225111999998,388.2577140000001
stop,351.17400000000004,0,540.600448,317.8048700000001,-235.89999999999927,-142.75399999999982,552.600136,325.0541120000001
up,351.17400000000004,0,434.0541840000003,253.08116000000015,-239.49199999999928,-146.34599999999983,445.9987840000003,260.36846000000014
up,241.68000000000015,0,300.61442400000055,171.15113800000017,-243.9159999999993,-150.76999999999984,313.5082640000005,179.10824000000017
up,222.67200000000017,0,277.1984880000006,156.6772180000002,-244.68399999999926,-151.5379999999998,288.9156720000006,163.9233940000002
up,202.47600000000017,0,252.24073600000068,141.22035800000023,-245.49999999999926,-152.35399999999981,264.9742880000006,149.1103180000002
up,192.77400000000017,0,240.22084000000072,133.76461600000025,-245.89199999999926,-152.7459999999998,252.24073600000068,141.22035800000023
up,172.77600000000018,0,215.3857840000008,118.33730600000027,-246.69999999999925,-153.5539999999998,228.18173600000074,126.28966600000025
up,152.97600000000017,0,190.71578400000087,102.98190600000031,-247.49999999999926,-154.35399999999981,203.06078400000084,110.66960600000029
up,143.27400000000017,0,178.5978880000009,95.42816400000031,-247.89199999999926,-154.7459999999998,190.71578400000087,102.98190600000031
up,123.27600000000018,0,153.56083200000097,79.79885400000033,-248.69999999999925,-155.5539999999998,166.46078400000093,87.85521400000032
up,103.47600000000017,0,128.69083200000102,64.24345400000036,-249.49999999999926,-156.35399999999981,141.135832000001,72.03115400000034
up,93.57600000000016,0,116.22583200000106,56.435754000000365,-249.89999999999927,-156.75399999999982,128.69083200000102,64.24345400000036
up,73.77600000000017,0,91.23584800000113,40.760370000000385,-250.69999999999925,-157.5539999999998,103.9903360000011,48.76441200000038
up,53.77800000000017,0,65.9151520000012,24.84742000000041,-251.50799999999924,-158.3619999999998,78.46055200000116,32.7355200000004
up,44.07600000000017,0,53.60086400000124,17.09728600000042,-251.89999999999924,-158.7539999999998,65.9151520000012,24.84742000000041
up,24.474000000000174,0,28.66280000000132,25.12644199999999,-252.6919999999992,159.54599999999976,41.518880000001275,17
up,12,0,29.66499999999996,45.28024199999996,253.4999999999992,240.33099999999965,17,33.273691999999976
up,12,0,42.349999999999916,57.30679199999994,253.8999999999992,240.73099999999965,29.66499999999996,45.28024199999996
up,12,0,68.54413599999984,82.1445209999999,254.7239999999992,241.55499999999964,54.80070399999988,69.11221499999992
stop,12,0,93.28999999999978,105.61299199999986,255.4999999999992,242.33099999999965,80.5249999999998,93.50644199999988
down,12,0,209.33410399999937,215.71787699999962,259.10799999999915,245.93899999999965,196.38870399999942,203.43092699999966
stop,328.998,0,623,309.4320720000002,-271.9159999999988,-258.74699999999956,620.8330159999977,322.3394220000002
up,328.998,0,486.2420320000006,179.25860400000045,-275.9159999999987,-262.74699999999945,500.0078320000006,192.36595400000044
stop,249.79800000000006,0,375.39566400000115,73.67983600000068,-279.1159999999986,-265.9469999999994,389.04353600000104,86.68242700000064
down,249.79800000000006,0,319.2125520000014,20.14369300000081,-280.72399999999857,-267.5549999999993,333.4982640000013,33.75778600000077
stop,319.09800000000007,0,220.60921600000188,98.28239399999978,-283.5239999999986,270.35499999999934,235.0377280000018,84.50469299999983
up,319.09800000000007,0,163.82446400000214,152.51339399999964,-285.1239999999986,271.95499999999936,178.33457600000207,138.65409299999968
stop,269.7960000000001,0,92.67980800000247,220.47819299999944,-287.11599999999856,273.9469999999993,106.7196800000024,207.06439399999948
down,269.7960000000001,0,295.36067999999835,364.5290210000003,297.11599999999834,-283.9469999999991,279.9214639999985,379.26181700000024
stop,408,0,520.144567999997,149.908354000001,303.10799999999824,-289.938999999999,505.90732799999705,163.50897900000095
up,408,0,581.5355999999966,91.25923600000121,304.72399999999817,-291.5549999999989,565.3964639999966,106.67794300000116
up,299.2980000000001,0,500.7642480000006,39.19645549999993,-309.11599999999805,149.5654999999995,515.8821200000004,31.87734999999995
up,280.29000000000013,0,471.08912800000076,53.59160749999989,-309.883999999998,150.3334999999995,486.24463200000065,46.23486999999991
stop,181.09200000000013,0,315.03443200000174,129.91269499999962,-313.891999999998,154.34149999999946,330.69903200000164,122.20561999999964
down,181.09200000000013,0,187.73267200000254,192.9195249999994,-317.123999999998,157.57349999999943,203.87478400000245,184.89368049999942
stop,280.0920000000001,0,28.370912000003592,272.70627499999904,-321.123999999998,161.57349999999937,45.03691200000349,264.3152689999991
up,280.0920000000001,0,34.69415999999989,289.06600249999894,321.93199999999797,162.38149999999936,17,280.147119999999
stop,191.38800000000015,0,179.72251199999903,362.6157304999986,325.515999999998,165.96549999999934,163.13159999999914,354.16189399999865
down,191.38800000000015,0,623,332.97629100000046,-336.31599999999787,-176.76549999999924,609.3173999999962,341.9601195000004
stop,269.99400000000014,0,489.0098960000008,262.32773550000064,-339.49199999999786,-179.9414999999992,505.27786400000076,270.9372795000006
up,269.99400000000014,0,420.0108160000012,225.7174070000008,-341.1159999999978,-181.5654999999992,437.0366160000011,234.76568200000077
up,161.4900000000001,0,232.09670400000232,125.23696900000122,-345.49999999999767,-185.9494999999992,249.3417040000022,134.50444400000117
up,141.69000000000008,0,197.54670400000253,106.64201900000131,-346.2999999999976,-186.74949999999922,214.83170400000242,115.94949400000127
up,121.2960000000001,0,161.8778080000028,87.40682450000139,-347.12399999999764,-187.5734999999992,179.89580800000266,97.12819850000135
up,112.1880000000001,0,145.91856800000292,78.78690750000143,-347.49199999999763,-187.9414999999992,161.8778080000028,87.40682450000139
up,91.7940000000001,0,110.12689600000316,59.428937000001504,-348.31599999999764,-188.76549999999918,128.20688000000303,69.21229500000146
up,72.3900000000001,0,75.99192800000338,40.92991800000159,-349.09999999999764,-189.54949999999917,93.06901600000327,50.18903150000155
up,62.2920000000001,0,58.19823200000351,31.273297500001636,-349.50799999999765,-189.95749999999916,75.99192800000338,40.92991800000159
up,42.888000000000105,0,23.946448000003738,17,-350.29199999999764,190.74149999999915,41.081944000003624,21.974984000001676
up,22.494000000000106,0,635,379.4595340253058,-157.5,157.5,-12.13362399999602,36.68881049999991
up,12.990000000000107,0,627.4492160000001,387.0287500253058,-157.884,157.884,635,379.4595340253058
up,12,0,611.0294240000001,403.49195002530575,-158.71599999999998,158.71599999999998,619.7225040000001,394.7746700253058
up,12,0,595.4755120000002,419.0845340253058,-159.5,159.5,603.8953040000001,410.6422700253058
up,12,0,587.8287280000003,426.7497500253058,-159.884,159.884,595.4755120000002,419.0845340253058
stop,12,0,579.8445280000003,434.75395002530576,-160.284,160.284,587.8287280000003,426.7497500253058
down,12,0,555.1293360000003,459.53255002530574,-161.516,161.516,563.9764160000003,450.6612700253058
down,130.8,0,457.02071200000023,372.151496,-166.316,-166.316,466.13179200000025,381.262576
down,149.61,0,441.2206960000002,356.35148,-167.076,-167.076,449.2126960000002,364.34348
stop,160.104,0,432.3769040000002,347.507688,-167.5,-167.5,441.2206960000002,356.35148
up,160.104,0,398.9652880000001,314.0960719999999,-169.09199999999998,-169.09199999999998,407.5577680000001,322.6885519999999
stop,71.20200000000001,0,322.4162800000001,237.54706399999995,-172.684,-172.684,330.5059200000001,245.63670399999995
up,71.20200000000001,0,226.27408799999998,141.40487199999995,-177.09199999999996,-177.09199999999996,234.57090399999998,149.70168799999996
stop,12,0,172.19171999999998,87.32250399999997,-179.52399999999992,-179.52399999999992,181.31623199999999,96.44701599999996
down,12,0,82.36114400000008,34.761087999999994,-183.49199999999988,183.49199999999988,91.32344000000008,25.779583999999996
stop,91.002,0,17,108.61119999999991,186.6839999999998,93.3419999999999,17.603552000000136,99.65958399999992
down,91.002,0,26.718383999999986,113.47579999999991,187.0999999999998,93.7579999999999,17,108.61119999999991
stop,170.00400000000002,0,102.00808799999989,151.5220459999998,190.29199999999977,96.94999999999992,92.31359999999991,146.5879999999998
down,170.00400000000002,0,218.2085999999997,211.4373319999997,195.11599999999976,101.77399999999993,208.26808799999972,206.2572619999997
stop,367.60799999999995,0,416.91838399999926,316.9917999999995,203.0999999999997,109.75799999999997,406.7733839999993,311.5138999999995
up,367.60799999999995,0,591.5141520000001,448.62246199999925,-212.30799999999957,118.96599999999998,602.310648,442.5655999999993
stop,298.5059999999999,0,517.0709040000004,438.530498,-215.09999999999954,-121.758,527.3680560000004,444.347234
up,298.5059999999999,0,463.5790160000005,408.187426,-217.08399999999955,-123.742,473.53948800000046,413.854166
stop,129.61199999999994,0,275.83945600000067,300.0685919999998,-223.90799999999953,-130.566,287.4502240000007,306.82557599999984
up,129.61199999999994,0,151.7006480000009,227.26788399999978,-228.30799999999954,-134.966,163.0860480000009,233.98618399999978
stop,70.80599999999993,0,83.65842400000106,186.94823399999981,-230.68399999999951,-137.34199999999998,94.24449600000104,193.2405739999998
down,70.80599999999993,0,71.67367200000109,179.81726599999982,-231.0999999999995,-137.75799999999998,83.65842400000106,186.94823399999981
down,189.60599999999997,0,98.84189599999982,71.57361899999985,235.89999999999947,-212.44099999999992,87.05689599999984,82.16566899999984
down,199.10999999999996,0,110.17431199999979,61.385666999999856,236.28399999999945,-212.8249999999999,98.84189599999982,71.57361899999985
stop,209.00999999999996,0,121.99851199999976,50.754416999999854,236.68399999999946,-213.2249999999999,110.17431199999979,61.385666999999856
down,209.00999999999996,0,314.14879999999926,146.91011799999993,243.09199999999942,219.63299999999987,302.4895999999993,136.3769499999999
stop,396.9119999999999,0,548.4455119999984,358.9442389999998,250.6839999999993,227.22499999999974,535.6710319999985,347.36616799999985
up,396.9119999999999,0,520.7692080000004,416.438251,-256.31599999999924,-232.85699999999972,534.3202480000003,428.74596399999996
up,278.7059999999999,0,366.56097600000084,276.23504200000013,-261.09199999999925,-237.63299999999964,379.3256720000008,287.8502470000001
up,268.2119999999999,0,352.7343360000009,263.65172900000016,-261.5159999999992,-238.05699999999965,366.56097600000084,276.23504200000013
up,249.40199999999987,0,327.89035200000103,241.0363500000002,-262.2759999999992,-238.81699999999964,340.71306400000094,252.70957100000018
up,228.8099999999999,0,300.6136480000011,216.19938200000024,-263.1079999999992,-239.64899999999963,314.26281600000107,228.62868200000023
up,218.71199999999988,0,287.2055440000011,203.98768700000025,-263.5159999999992,-240.05699999999962,300.6136480000011,216.19938200000024
up,199.10999999999987,0,261.1175600000011,180.2221440000003,-264.3079999999992,-240.84899999999962,274.8291280000011,192.71384400000028
up,179.70599999999985,0,235.2154400000012,156.61900600000033,-265.0919999999992,-241.6329999999996,248.70392000000115,168.91107700000032
up,169.80599999999984,0,221.97084000000123,144.54735600000032,-265.49199999999917,-242.03299999999962,235.2154400000012,156.61900600000033
up,149.80799999999985,0,195.1561840000013,120.10205900000035,-266.29999999999916,-242.8409999999996,208.97133600000126,132.69734300000033
up,130.20599999999985,0,168.79248800000136,96.06080400000039,-267.09199999999913,-243.6329999999996,182.11708800000133,108.21245400000036
up,120.30599999999984,0,155.4478880000014,83.88915400000042,-267.4919999999991,-244.03299999999962,168.79248800000136,96.06080400000039
up,100.30799999999984,0,128.43120000000147,59.24182500000045,-268.2999999999991,-244.8409999999996,142.08328800000143,71.69750400000044
up,80.70599999999983,0,101.86950400000156,35.00257000000049,-269.0919999999991,-245.6329999999996,115.29410400000151,47.25422000000047
up,71.00399999999983,0,88.6936000000016,22.97615700000051,-269.48399999999907,-246.0249999999996,101.86950400000156,35.00257000000049
up,51.20399999999984,0,61.74521600000169,29.08482099999998,-270.2839999999991,246.8249999999996,74.96032000000164,17
stop,31.20599999999984,0,34.44672800000179,54.05494999999994,-271.0919999999991,247.63299999999958,47.16154400000175,42.42503499999996
down,31.20599999999984,0,34.44672800000179,54.05494999999994,-271.0919999999991,247.63299999999958,47.16154400000175,42.42503499999996
stop,219.70199999999983,0,251.82748799999914,187.47351949999975,278.70799999999895,131.03649999999982,237.0671999999992,180.53982099999976
down,219.70199999999983,0,350.42831999999873,234.09398349999967,281.5239999999989,133.8524999999998,336.0809999999988,227.27790999999968
stop,357.7079999999999,0,548.593783999998,329.3324119999995,287.09999999999894,139.42849999999973,533.9620879999981,322.23196249999955
up,357.7079999999999,0,623,371.2373209999995,-289.4839999999989,141.81249999999974,620.0405999999978,364.1566959999995
stop,268.21200000000005,0,491.51798400000047,436.1537869999993,-293.0999999999988,145.42849999999976,506.7267360000004,428.60232099999934
up,268.21200000000005,0,432.2303920000006,463,-294.71599999999876,-147.04449999999974,447.5231760000006,458.0580619999992
stop,228.81000000000006,0,373.5029680000008,433.6592045,-296.30799999999874,-148.63649999999973,388.87853600000074,441.3558545
up,228.81000000000006,0,225.44792800000147,358.9969000000001,-300.28399999999874,-152.61249999999967,239.2356000000014,365.9916830000001
stop,179.31000000000006,0,150.22697600000177,320.6938230000001,-302.2839999999987,-154.61249999999967,165.01008000000172,328.2410235000001
down,179.31000000000006,0,119.9985760000019,305.2325730000002,-303.08399999999864,-155.41249999999968,135.12277600000183,312.97319800000014
down,298.70400000000006,0,94.6446879999996,190.29334225000022,307.9079999999984,-239.34274999999957,78.3367999999997,202.9448000000002
down,308.01000000000005,0,109.12519999999954,179.05306900000025,308.2839999999984,-239.71874999999957,94.6446879999996,190.29334225000022
stop,328.00800000000004,0,140.30268799999936,154.84147925000028,309.0919999999984,-240.52674999999957,124.54939999999947,167.07713150000026
up,328.00800000000004,0,342.5881999999982,29.03061474999998,314.2839999999983,245.71874999999955,327.1978879999983,17
stop,70.41000000000014,0,494.24398400000075,355.4811124999993,-324.6919999999982,256.12674999999945,510.44858400000066,342.6847749999993
down,70.41000000000014,0,98.66671200000292,265.7251480000005,-334.30799999999795,-265.7427499999992,116.0182800000028,279.51132300000046
down,189.21000000000015,0,595.3163519999998,342.2828352201926,-159.50799999999998,159.50799999999998,603.4200479999998,334.1583312201926
down,208.81200000000015,0,579.5250639999998,358.11333122019266,-160.29999999999998,160.29999999999998,587.5100639999998,350.10833122019267
down,218.51400000000015,0,571.6799679999998,365.97763522019267,-160.69199999999998,160.69199999999998,579.5250639999998,358.11333122019266
stop,238.51200000000017,0,555.4500799999998,382.24833122019265,-161.49999999999997,161.49999999999997,563.6553679999998,374.02223522019267
up,238.51200000000017,0,381.7160959999998,370.98063199999996,-169.90799999999993,-169.90799999999993,390.1814959999998,379.44603199999995
up,119.71200000000022,0,278.5714559999998,267.8359919999999,-174.70799999999988,-174.70799999999988,287.2768559999998,276.5413919999999
up,99.9120000000002,0,261.1006559999998,250.36519199999992,-175.5079999999999,-175.5079999999999,269.8460559999998,259.11059199999994
up,90.0120000000002,0,252.3352559999998,241.59979199999992,-175.9079999999999,-175.9079999999999,261.1006559999998,250.36519199999992
up,70.21200000000019,0,234.74451999999982,224.00905599999996,-176.70799999999988,-176.70799999999988,243.9008879999998,233.16542399999994
up,50.41200000000019,0,217.0737199999998,206.33825599999994,-177.5079999999999,-177.5079999999999,225.91911999999982,215.18365599999996
up,40.51200000000019,0,208.20831999999982,197.47285599999995,-177.9079999999999,-177.9079999999999,217.0737199999998,206.33825599999994
up,20.712000000000195,0,190.41758399999983,179.68211999999997,-178.70799999999988,-178.70799999999988,199.67795199999983,188.94248799999997
up,12,0,172.54678399999983,161.81131999999997,-179.5079999999999,-179.5079999999999,181.49218399999984,170.75671999999997
stop,12,0,172.54678399999983,161.81131999999997,-179.5079999999999,-179.5079999999999,181.49218399999984,170.75671999999997
down,12,0,17.415079999999907,26.119487999999993,-186.30799999999988,186.30799999999988,26.5153599999999,17
down,130.99800000000002,0,120.90379999999995,88.18849999999996,191.11599999999987,97.75799999999997,111.35799999999995,83.31059999999995
stop,130.99800000000002,0,120.90379999999995,88.18849999999996,191.11599999999987,97.75799999999997,111.35799999999995,83.31059999999995
down,130.99800000000002,0,236.22979999999978,147.87313199999994,195.88399999999984,102.52599999999998,226.6410879999998,142.85896199999993
stop,320.0879999999999,0,426.9471199999996,249.4335619999998,203.52399999999983,110.16600000000004,416.7809199999996,243.9352619999998
down,320.0879999999999,0,457.3609999999996,265.9370999999998,204.71599999999984,111.35800000000005,447.1351999999996,260.3791999999998
stop,339.8879999999999,0,477.8725999999995,277.1128999999998,205.51599999999982,112.15800000000004,467.1965839999996,271.2914999999998
down,339.8879999999999,0,549.8765839999994,316.6282999999997,208.29999999999978,114.94200000000005,539.2636879999994,310.7766619999997
stop,408,0,612.876032,363.12696199999965,-211.4919999999998,118.13400000000007,623,357.4657459999997
up,408,0,407.63794400000006,449.88193399999994,-219.13199999999978,-125.7740000000001,419.21823200000006,456.51424799999995
up,299.298,0,286.34848000000017,379.8460119999999,-223.52399999999975,-130.16600000000008,298.16154400000016,386.7111019999999
up,279.894,0,264.4433840000002,367.0899999999999,-224.30799999999977,-130.9500000000001,276.2980000000002,373.99664199999995
up,259.698,0,241.56403200000022,353.73316399999993,-225.12399999999977,-131.7660000000001,252.56629600000022,360.1608859999999
up,249.59999999999997,0,230.09311200000025,347.0235019999999,-225.53199999999975,-132.1740000000001,241.56403200000022,353.73316399999993
up,230.59199999999998,0,208.44218400000028,334.3349419999999,-226.29999999999976,-132.9420000000001,219.95227200000028,341.0837719999999
up,210.19799999999998,0,185.1333840000003,320.6420159999999,-227.12399999999974,-133.76600000000008,197.3630880000003,327.8303879999999
up,201.08999999999997,0,174.6941440000003,314.4972439999999,-227.49199999999973,-134.13400000000007,185.1333840000003,320.6420159999999
up,181.09199999999998,0,151.71748800000034,300.9497459999999,-228.29999999999973,-134.94200000000006,163.55664000000033,307.93428199999994
stop,171.39,0,140.54039200000037,294.3471919999999,-228.69199999999972,-135.33400000000006,151.71748800000034,300.9497459999999
down,171.39,0,48.353176000000495,239.59653399999976,-231.89999999999972,-138.54200000000006,60.14886400000048,246.63096399999978
stop,289.99199999999996,0,122.23519999999985,124.11064799999971,236.69199999999967,-213.20900000000003,111.35583199999986,133.8928699999997
up,289.99199999999996,0,400.7046319999993,160.11388699999998,245.92399999999955,222.44099999999992,388.17291199999937,148.7798
stop,92.78399999999995,0,598.4477840000001,385.63318699999985,-253.89199999999946,230.40899999999982,611.112384,374.12273699999986
down,92.78399999999995,0,559.5712400000002,420.97939999999977,-255.11599999999942,231.63299999999978,572.5509440000002,409.1765209999998
stop,181.28999999999996,0,444.9133200000005,404.548198,-258.6919999999993,-235.20899999999978,457.04533600000053,415.57651300000003
up,181.28999999999996,0,392.8357840000006,357.19074500000005,-260.29999999999933,-236.81699999999978,406.3389360000006,369.47278100000005
up,61.89599999999994,0,234.66368800000103,213.17889800000012,-265.12399999999934,-241.6409999999997,248.945392000001,226.19252000000012
up,51.79799999999994,0,221.15276800000106,200.86561100000011,-265.53199999999936,-242.0489999999997,234.66368800000103,213.17889800000012
up,32.39399999999994,0,195.1310320000011,177.14520900000014,-266.31599999999935,-242.83299999999969,209.47710400000108,190.22319900000014
stop,12,0,155.4203680000012,140.93351200000018,-267.50799999999936,-244.02499999999966,168.49944800000117,152.86192500000016
down,12,0,47.93760000000149,42.843944000000306,-270.7079999999993,-247.22499999999965,61.71249600000145,55.42120700000029
stop,121.098,0,579.5252239999999,450.61635934592425,-160.29999999999993,160.29999999999993,587.6693119999999,442.45146334592425
up,121.098,0,415.4581439999999,314.96285600000016,-168.3079999999998,-168.3079999999998,424.3447599999999,323.84947200000016
up,12.198000000000008,0,321.8991759999999,221.40388800000022,-172.7079999999997,-172.7079999999997,331.1904159999999,230.6951280000002
stop,12,0,313.9630719999999,213.46778400000025,-173.0759999999997,-173.0759999999997,321.8991759999999,221.40388800000022
down,12,0,118.45600000000024,17.960712000000598,-181.9079999999997,-181.9079999999997,127.88276800000023,27.387480000000583
down,130.20600000000002,0,8.669312000000438,117.91931199999979,-186.68399999999966,186.68399999999966,17.41695200000042,109.15399999999981
stop,130.20600000000002,0,8.669312000000438,117.91931199999979,-186.68399999999966,186.68399999999966,17.41695200000042,109.15399999999981
down,130.20600000000002,0,465.63597599999997,254.15242594972528,-165.89999999999995,165.89999999999995,473.406768,246.36396194972528
down,249.79800000000003,0,364.21653599999996,355.8152899497252,-170.73199999999997,170.73199999999997,373.23162399999995,346.7777299497252
down,269.40000000000003,0,347.31407199999995,372.7569619497252,-171.52399999999997,171.52399999999997,355.68993599999993,364.3618899497252
down,278.706,0,339.26127999999994,380.8274259497252,-171.89999999999998,171.89999999999998,347.31407199999995,372.7569619497252
stop,288.606,0,330.6762799999999,389.43242594972514,-172.29999999999998,172.29999999999998,339.26127999999994,380.8274259497252
up,288.606,0,163.58307999999985,374.77165599999995,-179.90799999999993,-179.90799999999993,172.72717599999984,383.91575199999994
stop,189.20999999999998,0,72.4632959999999,283.65187199999997,-183.92399999999992,-183.92399999999992,82.1775599999999,293.366136
down,189.20999999999998,0,25.962367999999923,237.1509439999999,-185.9399999999999,-185.9399999999999,36.15276799999992,247.34134399999988
down,307.416,0,111.35799999999993,78.27821599999999,190.71599999999987,-284.0739999999998,102.21284799999995,91.88611999999998
stop,307.416,0,111.35799999999993,78.27821599999999,190.71599999999987,-284.0739999999998,102.21284799999995,91.88611999999998
up,307.416,0,396.10388799999964,366.3252619999995,202.30799999999977,295.66599999999966,386.4023199999997,352.14250999999956
stop,129.216,0,581.4210879999995,297.5565900000001,209.50799999999967,-302.86599999999964,571.7921839999995,311.46303400000005
down,129.216,0,463.34476000000035,17,-217.1159999999996,310.4739999999996,474.38646400000033,22.098102000000456
down,237.918,0,343.1620800000004,188.65582999999972,-221.50799999999958,314.8659999999995,353.7668160000004,173.55147799999975
down,257.718,0,321.0112800000004,220.18242999999967,-222.3079999999996,315.6659999999994,332.0966800000004,204.4091299999997
